price,bhk,area,carpetarea,pricepersquare,additionalrooms,status,possesiondate,locality,projectname,age,roadfaceing,bathroom,floor,balconies,totalfloor,neworold,opensides,facing,overlooking,ownership,amenitiesavailable,amenitiesnot
4000000,1 BHK Apartment ,550 sq ft,,"₹ 7,272/ sq ft ",,"Ready to move,Unfurnished",,Wanowrie,Raviraj Camellia,16 - 17 years,,,,,,Resale,,,,,"Lift Available,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting","Children's play area,Sports Facility,Landscaped Gardens"
40000000,4 BHK Villa ,"3,500 sq ft",,"₹ 11,428/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,,7 - 8 years,,,,,,Resale,,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Wardrobe","AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
5800000,2 BHK Apartment ,938 sq ft,,"₹ 6,183/ sq ft ",,"Ready to move,Unfurnished",,Dhayari,Nanded Madhuvanti,1 - 2 years,,2,,,,Resale,,,,,"Car Parking,Power Backup,24 X 7 Security,Children's play area,Indoor Games,Jogging Track,Landscaped Gardens","Lift Available,Club House,Gymnasium,Swimming Pool,Sports Facility"
10500000,3 BHK Apartment ,"1,675 sq ft",,"₹ 6,268/ sq ft ",,"Ready to move,Unfurnished",,Undri,Kolte Patil Elburz Hills and Dales,5 - 6 years,,3,,,,Resale,,,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,School",
10100000,3 BHK Apartment ,"1,400 sq ft",,"₹ 7,214/ sq ft ",,"Ready to move,Unfurnished",,Dhayari,Nanded Shubh Kalyan,3 - 4 years,,2,,2,,Resale,,,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track"
4000000,2 BHK Apartment ,625 sq ft,,"₹ 6,400/ sq ft ",,"Ready to move,Unfurnished",,Dhayari,Nanded Mangal Bhairav,2 - 3 years,,1,,,,Resale,,,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens",
3300000,1 BHK Apartment ,580 sq ft,,"₹ 5,689/ sq ft ",,"Ready to move,Semi-Furnished",,Vadgaon Budruk,Builder Yashganga Residency,7 - 8 years,,1,,,,Resale,,,,Co-Operative Society,"Lift Available,Car Parking,Power Backup,Children's play area,Club House,Intercom,Landscaped Gardens,Wardrobe,BED","24 X 7 Security,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection"
2500000,1 BHK Apartment ,520 sq ft,,"₹ 4,807/ sq ft ",,"Ready to move,Unfurnished",,Dhayari Phata,Builder kudale patiol angan abhiruchi mall,0 - 1 year,,,,,,Resale,,,,,Car Parking,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
4100000,1 BHK Apartment ,600 sq ft,490 sq ft,"₹ 6,833/ sq ft ",,"Ready to move,Semi-Furnished",,NIBM,suda group Silver Estate,,,1,,,,Resale,,,Garden View,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Maintenance Staff,Intercom,Shopping Mall,Wardrobe","Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
3000000, Residential Plot ,"4,000 sq ft",,₹ 750/ sq ft ,,,,Hinjewadi,,,,,Gr,,,New,,North,,Freehold,"24 X 7 Security,Vaastu Compliant","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
1725000, Residential Plot ,"2,300 sq ft",,₹ 750/ sq ft ,,,,Hinjewadi,,,,,Gr,,,New,,North,,Freehold,"24 X 7 Security,Vaastu Compliant","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
1800000, Residential Plot ,"2,400 sq ft",,₹ 750/ sq ft ,,,,Hinjewadi,,,,,Gr,,,New,,North,,Freehold,"24 X 7 Security,Vaastu Compliant","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
1875000, Residential Plot ,"2,500 sq ft",,₹ 750/ sq ft ,,,,Hinjewadi,,,,,Gr,,,New,,North,,Freehold,"24 X 7 Security,Vaastu Compliant","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
2025000, Residential Plot ,"2,700 sq ft",,₹ 750/ sq ft ,,,,Hinjewadi,,,,,Gr,,,New,,North,,Freehold,"24 X 7 Security,Vaastu Compliant","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
450000, Residential Plot ,"1,600 sq ft",,₹ 281/ sq ft ,,,,Uruli Kanchan,,,36 feet,,,,,New,2,East,"Road View, Garden View",Freehold,"24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Sports Facility,Indoor Games,Jogging Track,Rain Water Harvesting,Shopping Mall,School,Hospital","Lift Available,Power Backup,Swimming Pool,Landscaped Gardens"
12500000,3 BHK Apartment ,"1,885 sq ft",,"₹ 6,631/ sq ft ",,"Ready to move,Furnished",,Mundhwa,Marvel Matrix,7 - 8 years,,3,"2, ",,10,Resale,2,East,"Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Landscaped Gardens,AC,Wardrobe","Sports Facility,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
2350000,1 BHK Apartment ,510 sq ft,,"₹ 4,607/ sq ft ",,"Ready to move,Unfurnished",,Sasane Nagar,Subhash Builder Vardhaman Township,10 - 11 years,,1,"3, ",1,3,Resale,2,East,Garden View,Co-Operative Society,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Swimming Pool
4800000,1 BHK Apartment ,520 sq ft,,"₹ 9,230/ sq ft ",,"Ready to move,Unfurnished",,Bhusari colony right,,17 - 18 years,25 feet,1,"2, ",,4,Resale,1,East,,Freehold,"Car Parking,School,Hospital,ATM","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
5200000,2 BHK Apartment ,850 sq ft,,"₹ 6,117/ sq ft ",,"Ready to move,Semi-Furnished",,Kharadi,Gulmohar City,9 - 10 years,7 feet,2,"5, ",,6,Resale,1,East,Garden View,Co-Operative Society,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Maintenance Staff,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,AC,Dining Table","Sports Facility,Wardrobe,TV,Refrigerator,Sofa,Wifi,Gas connection,BED"
7500000,3 BHK Apartment ,"1,240 sq ft",,"₹ 6,048/ sq ft ",,"Ready to move,Unfurnished",,Kondhwa,Kumar Sansar,9 - 10 years,,3,,,,Resale,,,,,"Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Intercom,Rain Water Harvesting,Landscaped Gardens","Lift Available,Swimming Pool,Sports Facility,Jogging Track,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
3700000,1 BHK Apartment ,575 sq ft,,"₹ 6,434/ sq ft ",,"Ready to move,Furnished",,Wanowrie,Raviraj Abhinandan Residency Apartment,2 - 3 years,,1,9,,,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Intercom,Rain Water Harvesting","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
4300000,2 BHK Apartment ,931 sq ft,,"₹ 4,618/ sq ft ",,"Ready to move,Unfurnished",,Undri,Bhoomi Spring Town,6 - 7 years,,2,,,,Resale,,,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens",Sports Facility
6600000,2 BHK Apartment ,"1,050 sq ft",,"₹ 6,285/ sq ft ",,"Ready to move,Unfurnished",,Wanowrie,Naren Naren Hills,9 - 10 years,,2,,,,Resale,,,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",
5900000,2 BHK Apartment ,863 sq ft,,"₹ 6,836/ sq ft ",,"Ready to move,Unfurnished",,Dhayari Phata,Builder shitirtha complax dhayari phata,3 - 4 years,,1,,1,,Resale,,,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
600000, Residential Plot ,"2,000 sq ft",,₹ 300/ sq ft ,,,,Mulshi,,,20 feet,,,,,New,1,South,"Road View, Garden View",Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
705000, Residential Plot ,"3,000 sq ft",,₹ 235/ sq ft ,,,,Katraj,,,,,Gr,,,New,,East,,Freehold,"24 X 7 Security,Vaastu Compliant,Jogging Track","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens"
705000, Residential Plot ,"3,000 sq ft",,₹ 235/ sq ft ,,,,Loni,,,,,Gr,,,New,,East,,Freehold,"24 X 7 Security,Vaastu Compliant,Jogging Track","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens"
940000, Residential Plot ,"4,000 sq ft",,₹ 235/ sq ft ,,,,Mayureshwar,,,,,Gr,,,New,,East,,Freehold,"24 X 7 Security,Vaastu Compliant,Jogging Track","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens"
705000, Residential Plot ,"3,000 sq ft",,₹ 235/ sq ft ,,,,Moshi,,,,,Gr,,,New,,East,,Freehold,"24 X 7 Security,Vaastu Compliant,Jogging Track","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens"
705000, Residential Plot ,"3,000 sq ft",,₹ 235/ sq ft ,,,,Saswad,,,,,Gr,,,New,,East,,Freehold,"24 X 7 Security,Vaastu Compliant,Jogging Track","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens"
940000, Residential Plot ,"4,000 sq ft",,₹ 235/ sq ft ,,,,Jejuri,,,,,Gr,,,New,,East,,Freehold,"24 X 7 Security,Vaastu Compliant,Jogging Track","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens"
3300000,2 BHK Apartment ,960 sq ft,610 sq ft,"₹ 3,437/ sq ft ",,Ready to move,,Wagholi,Spandan Sparsh Apartment,2 - 3 years,20 feet,2,"3, ",2,7,New,1,East,"Road View, Garden View",Freehold,"Car Parking,Children's play area,Club House,Gymnasium,Maintenance Staff,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens","Lift Available,Power Backup,24 X 7 Security,Swimming Pool,Sports Facility,Jogging Track"
4000000,1 BHK Apartment ,720 sq ft,650 sq ft,"₹ 5,555/ sq ft ","3 rooms( study room, servant room, pooja room )","Ready to move,Furnished",,Akurdi,,3 - 4 years,,1,"2, ",2,8,Resale,3,East,"Road View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Landscaped Gardens,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Wifi,Dining Table,Gas connection,BED","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,AC"
30000000,4 BHK Apartment ,"3,010 sq ft",,"₹ 9,966/ sq ft ","2 rooms( servant room, pooja room )",Under Construction,,Baner Pashan Link Road,,,,4,"5, ",,12,New,4,East,Garden View,Freehold,AC,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
6662500,3 BHK Apartment ,"1,625 sq ft",,"₹ 4,100/ sq ft ",,,,Undri,,,,3,,,,New,,East,,Co-Operative Society,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter","Children's play area,Sports Facility,Landscaped Gardens"
7200000,2 BHK Apartment ,"1,270 sq ft",,"₹ 5,669/ sq ft ",,"Ready to move,Unfurnished",,Wakad,Kalarch SuCasa,,,2,"6, ",1,12,Resale,2,East,"Road View, Garden View",Co-Operative Society,"Power Backup,24 X 7 Security,Club House,Swimming Pool,Rain Water Harvesting","Lift Available,Children's play area,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens"
9200000,3 BHK Apartment ,"1,650 sq ft",,"₹ 5,575/ sq ft ",,"Ready to move,Unfurnished",,Wakad,Kalarch SuCasa,,,3,"7, ",2,12,Resale,2,West,"Road View, Garden View",Co-Operative Society,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens",
7200000,2 BHK Apartment ,"1,150 sq ft",,"₹ 6,260/ sq ft ",,"Under Construction,Unfurnished",,Wakad,Kalaapi Sucasa Phase 2,,,2,"8, ",1,12,Resale,1,West,"Road View, Garden View",Co-Operative Society,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens",
17000000,4 BHK Apartment ,"2,580 sq ft",1909 sq ft,"₹ 6,589/ sq ft ",1 rooms( pooja room ),Ready to move,,Hinjewadi,Builder Luxurious Apartment,0 - 1 year,,4,"7, ",2,12,New,4,East,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track"
7700000,2 BHK Apartment ,"1,155 sq ft",854 sq ft,"₹ 6,666/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2017,Bavdhan,Builder Luxurious Apartment,,,2,"7, ",1,12,New,4,East,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track"
3500000, Residential Plot ,"2,500 sq ft",,"₹ 1,400/ sq ft ",,Semi-Furnished,,Kondhwa Budruk,,,20 feet,,,,,Resale,4,East,Garden View,Freehold,"Children's play area,Club House","Lift Available,Power Backup,24 X 7 Security,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
5500000,2 BHK Apartment ,"1,089 sq ft",1080 sq ft,"₹ 5,050/ sq ft ",,"Ready to move,Semi-Furnished",,Rahatani,Builder Q7 PROP,17 - 18 years,10 feet,2,"1, ",2,4,Resale,3,East,"Road View, Garden View",Freehold,"Lift Available,24 X 7 Security,Landscaped Gardens,Wardrobe","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
5700000,2 BHK Apartment ,"1,102 sq ft",,"₹ 5,172/ sq ft ",,"Ready to move,Furnished",,Hadapsar,Runwal Seagull,4 - 5 years,30 feet,2,"4, ",,12,Resale,3,West,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Wifi,Dining Table,Gas connection,BED",Sports Facility
16500000,3 BHK Apartment ,"1,558 sq ft",,"₹ 10,590/ sq ft ",,"Ready to move,Furnished",,Aundh,,6 - 7 years,20 feet,3,"5, ",2,12,Resale,2,North,Road View,Co-Operative Society,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,BED","Wifi,Dining Table,Gas connection"
2600000,1 BHK Apartment ,625 sq ft,560 sq ft,"₹ 4,160/ sq ft ",,"Ready to move,Unfurnished",,Sun City Road,,15 - 16 years,200 feet,1,"3, ",1,11,Resale,1,North,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
2600000,1 BHK Apartment ,625 sq ft,560 sq ft,"₹ 4,160/ sq ft ",,"Ready to move,Unfurnished",,Sun City Road,,15 - 16 years,200 feet,1,"3, ",1,5,Resale,,North,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
2600000,1 BHK Apartment ,625 sq ft,560 sq ft,"₹ 4,160/ sq ft ",,"Ready to move,Unfurnished",,Sun City Road,,15 - 16 years,200 feet,1,"3, ",1,5,Resale,1,North,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
2600000,1 BHK Apartment ,625 sq ft,560 sq ft,"₹ 4,160/ sq ft ",,"Ready to move,Unfurnished",,Sun City Road,,15 - 16 years,200 feet,1,"3, ",1,5,Resale,3,North,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
2600000,1 BHK Apartment ,625 sq ft,560 sq ft,"₹ 4,160/ sq ft ",,"Ready to move,Unfurnished",,Sun City Road,,15 - 16 years,200 feet,1,"3, ",1,5,Resale,3,North,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
2500000,1 BHK Apartment ,625 sq ft,560 sq ft,"₹ 4,000/ sq ft ",,"Ready to move,Unfurnished",,Sun City Road,,15 - 16 years,200 feet,1,"3, ",1,5,Resale,,North,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
2600000,1 BHK Apartment ,625 sq ft,560 sq ft,"₹ 4,160/ sq ft ",,"Ready to move,Unfurnished",,Sun City Road,,15 - 16 years,200 feet,1,"3, ",1,5,Resale,1,North,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
2600000,1 BHK Apartment ,625 sq ft,560 sq ft,"₹ 4,160/ sq ft ",,"Ready to move,Unfurnished",,Sun City Road,,15 - 16 years,200 feet,1,"3, ",1,5,Resale,,North,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
2200000,1 BHK Apartment ,550 sq ft,450 sq ft,"₹ 4,000/ sq ft ",,"Ready to move,Unfurnished",,Vadgaon Budruk,Kudale Paradise,12 - 13 years,200 feet,1,"4, ",1,4,Resale,1,NorthEast,,,Car Parking,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
2600000,1 BHK Apartment ,625 sq ft,560 sq ft,"₹ 4,160/ sq ft ",,"Ready to move,Unfurnished",,Sun City Road,,15 - 16 years,200 feet,1,"4, ",1,11,Resale,1,North,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
3700000,1 BHK Apartment ,580 sq ft,,"₹ 6,379/ sq ft ",,"Ready to move,Unfurnished",,Nanded,,5 - 6 years,,1,,1,,Resale,,,Garden View,,"Lift Available,Car Parking,24 X 7 Security","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
3200000,1 BHK Apartment ,560 sq ft,,"₹ 5,714/ sq ft ",,"Ready to move,Unfurnished",,DSK Road,,1 year,,1,,,,Resale,,,,,"Lift Available,Car Parking,24 X 7 Security,Swimming Pool","Power Backup,Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track,Landscaped Gardens"
7200000,2 BHK Apartment ,"1,028 sq ft",,"₹ 7,003/ sq ft ",,"Ready to move,Unfurnished",,Pimple Saudagar,Siddhivinayak Prime Plus,5 - 6 years,10 feet,2,"4, ",,7,Resale,2,East,"Corner, Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",
7800000,2 BHK Apartment ,"1,150 sq ft",,"₹ 6,782/ sq ft ",,"Ready to move,Unfurnished",,Rahatani,5 Star Royal Imperio,6 - 7 years,10 feet,2,"11, ",,11,Resale,3,East,"Corner, Garden View, Pool View, Road View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",
2750000, Residential Plot ,"5,000 sq ft",,₹ 550/ sq ft ,,,,Hinjewadi,,,30 feet,,,,,New,2,West,"Garden View, Pool View, Road View",Freehold,"Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Lift Available
2625000, Residential Plot ,"3,500 sq ft",,₹ 750/ sq ft ,,,,Hinjewadi,,,,,Gr,,,New,,North,,Freehold,"24 X 7 Security,Vaastu Compliant","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
3150000, Residential Plot ,"4,200 sq ft",,₹ 750/ sq ft ,,,,Hinjewadi,,,,,Gr,,,New,,North,,Freehold,"24 X 7 Security,Vaastu Compliant","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
3225000, Residential Plot ,"4,300 sq ft",,₹ 750/ sq ft ,,,,Hinjewadi,,,,,Gr,,,New,,North,,Freehold,"24 X 7 Security,Vaastu Compliant","Lift Available,Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
7500000, Residential Plot ,"13,000 sq ft",,₹ 576/ sq ft ,,Unfurnished,,Ranjangaon,,,180 feet,,,,,Resale,2,East,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
7500000,3 BHK Apartment ,"1,500 sq ft",,"₹ 5,000/ sq ft ",,"Ready to move,Unfurnished",,Kondhwa,,8 - 9 years,,,,,,Resale,,,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Intercom,Golf Course,Cafeteria,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens",Jogging Track
5200000,2 BHK Apartment ,800 sq ft,,"₹ 6,500/ sq ft ",,"Ready to move,Unfurnished",,Vadgaon Budruk,Builder Madhuri Milind,,,1,,1,,Resale,,,,,"Lift Available,Car Parking","Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
4100000,1 BHK Apartment ,640 sq ft,,"₹ 6,406/ sq ft ",,"Ready to move,Semi-Furnished",,Pimple Gurav,Bunty Mayur Nagari Phase 2,8 - 9 years,,1,"3, ",1,6,Resale,,East,,,"Car Parking,Power Backup,24 X 7 Security,Wardrobe","Lift Available,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
7657000,2 BHK Apartment ,"1,055 sq ft",780 sq ft,"₹ 7,257/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2019,Bavdhan,Builder Luxurious Apartment,,,2,"8, ",1,12,New,4,East,Garden View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Swimming Pool,Landscaped Gardens","Children's play area,Club House,Gymnasium,Sports Facility,Jogging Track"
12100000,2 BHK Apartment ,"1,230 sq ft",1100 sq ft,"₹ 9,837/ sq ft ",1 rooms( servant room ),"Ready to move,Furnished",,Koregaon Park,,8 - 9 years,60 feet,2,"2, ",,7,Resale,2,East,,,"AC,Wardrobe,TV,Refrigerator,Sofa,Washing Machine,Dining Table,Gas connection,BED","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,Wifi"
600000, Residential Plot ,"1,600 sq ft",,₹ 375/ sq ft ,,,,Loni Kalbhor,,,45 feet,,,,,New,2,East,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
800000, Residential Plot ,"1,000 sq ft",,₹ 800/ sq ft ,,,,Hadapsar,,,,,,,,New,,,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
410000, Residential Plot ,"1,600 sq ft",,₹ 256/ sq ft ,,,,Saswad,,,50 feet,,,,,New,2,East,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
